Time,Time_ubisense,txeui,seq,X,Y,Z
1510928897.602,1510928898.3066864014,1,188061,0.731,-0.997,0.500,
1510928897.634,1510928898.3378863335,1,188062,0.730,-0.996,0.500,
1510928897.649,1510928898.3534865379,1,188063,0.730,-0.987,0.498,
1510928897.679,1510928898.3910877705,1,188064,0.726,-0.986,0.498,
1510928897.699,1510928898.4170892239,1,188065,0.676,-0.959,0.500,
1510928897.729,1510928898.4420907497,1,188066,0.629,-0.935,0.500,
1510928897.749,1510928898.4670920372,1,188067,0.590,-0.917,0.500,
1510928897.779,1510928898.4920935631,1,188068,0.557,-0.898,0.500,
1510928897.809,1510928898.5180950165,1,188069,0.539,-0.878,0.500,
1510928897.829,1510928898.5400962830,1,188070,0.540,-0.878,0.500,
1510928897.873,1510928898.5680978298,1,188071,0.514,-0.853,0.500,
1510928897.887,1510928898.5906982422,1,188072,0.491,-0.848,0.500,
1510928897.902,1510928898.6062984467,1,188073,0.473,-0.829,0.500,
1510928897.933,1510928898.6374983788,1,188074,0.451,-0.833,0.500,
1510928897.953,1510928898.6650991440,1,188075,0.452,-0.834,0.500,
1510928897.973,1510928898.6921007633,1,188076,0.440,-0.820,0.500,
1510928898.004,1510928898.7171020508,1,188077,0.428,-0.809,0.500,
1510928898.024,1510928898.7421035767,1,188078,0.426,-0.792,0.500,
1510928898.060,1510928898.7641048431,1,188079,0.428,-0.775,0.500,
1510928898.091,1510928898.7797048092,1,188080,0.431,-0.762,0.500,
1510928898.101,1510928898.8179051876,1,188081,0.432,-0.747,0.499,
1510928898.131,1510928898.8419067860,1,188082,0.432,-0.733,0.500,
1510928898.151,1510928898.8669078350,1,188083,0.439,-0.721,0.499,
1510928898.181,1510928898.8919095993,1,188084,0.444,-0.704,0.500,
1510928898.223,1510928898.9169108868,1,188085,0.455,-0.679,0.500,
1510928898.223,1510928898.9269115925,1,188086,0.461,-0.673,0.500,
1510928898.253,1510928898.9581115246,1,188087,0.470,-0.667,0.500,
1510928898.285,1510928898.9893114567,1,188088,0.482,-0.661,0.500,
1510928898.305,1510928899.0169122219,1,188089,0.494,-0.649,0.500,
1510928898.349,1510928899.0415127277,1,188090,0.500,-0.646,0.500,
1510928898.354,1510928899.0571129322,1,188091,0.531,-0.641,0.500,
1510928898.384,1510928899.0883128643,1,188092,0.560,-0.630,0.500,
1510928898.400,1510928899.1039128304,1,188093,0.574,-0.620,0.500,
1510928898.431,1510928899.1351132393,1,188094,0.604,-0.612,0.500,
1510928898.451,1510928899.1677138805,1,188095,0.629,-0.603,0.500,
1510928898.498,1510928899.1913144588,1,188096,0.654,-0.591,0.500,
1510928898.503,1510928899.2069144249,1,188097,0.671,-0.583,0.500,
1510928898.534,1510928899.2381148338,1,188098,0.688,-0.570,0.500,
1510928898.549,1510928899.2537147999,1,188099,0.705,-0.557,0.500,
1510928898.581,1510928899.2849147320,1,188100,0.720,-0.551,0.500,
1510928898.624,1510928899.3015146255,1,188101,0.734,-0.531,0.500,
1510928898.628,1510928899.3327147961,1,188102,0.739,-0.509,0.500,
1510928898.660,1510928899.3639147282,1,188103,0.748,-0.495,0.500,
1510928898.675,1510928899.3795149326,1,188104,0.760,-0.479,0.500,
1510928898.695,1510928899.4131159782,1,188105,0.762,-0.458,0.500,
1510928898.705,1510928899.4161162376,1,188106,0.770,-0.449,0.500,
1510928898.752,1510928899.4407167435,1,188107,0.777,-0.441,0.498,
1510928898.768,1510928899.4719166756,1,188108,0.768,-0.412,0.491,
1510928898.783,1510928899.4875166416,1,188109,0.758,-0.385,0.486,
1510928898.803,1510928899.5221178532,1,188110,0.778,-0.392,0.477,
1510928898.833,1510928899.5471193790,1,188111,0.782,-0.391,0.473,
1510928898.853,1510928899.5711207390,1,188112,0.795,-0.391,0.468,
1510928898.886,1510928899.5907208920,1,188113,0.777,-0.367,0.454,
1510928898.926,1510928899.6219208241,1,188114,0.765,-0.356,0.447,
1510928898.933,1510928899.6375210285,1,188115,0.764,-0.344,0.448,
1510928898.953,1510928899.6711218357,1,188116,0.766,-0.331,0.450,
1510928899.003,1510928899.6907222271,1,188117,0.768,-0.322,0.452,
1510928899.018,1510928899.7219223976,1,188118,0.740,-0.315,0.444,
1510928899.033,1510928899.7375223637,1,188119,0.717,-0.311,0.439,
1510928899.063,1510928899.7721235752,1,188120,0.700,-0.319,0.432,
1510928899.083,1510928899.7981250286,1,188121,0.694,-0.318,0.428,
1510928899.103,1510928899.8221263885,1,188122,0.689,-0.325,0.424,
1510928899.136,1510928899.8407266140,1,188123,0.692,-0.327,0.422,
1510928899.152,1510928899.8719267845,1,188124,0.695,-0.331,0.419,
1510928899.183,1510928899.8875267506,1,188125,0.705,-0.325,0.418,
1510928899.228,1510928899.9197268486,1,188126,0.700,-0.346,0.418,
1510928899.231,1510928899.9353268147,1,188127,0.706,-0.353,0.418,
1510928899.256,1510928899.9695272446,1,188128,0.706,-0.353,0.418,
1510928899.297,1510928900.0035288334,1,188129,0.715,-0.348,0.420,
1510928899.321,1510928900.0225298405,1,188130,0.727,-0.351,0.423,
1510928899.337,1510928900.0411303043,1,188131,0.743,-0.344,0.423,
1510928899.353,1510928900.0723302364,1,188132,0.747,-0.354,0.425,
1510928899.384,1510928900.0879304409,1,188133,0.782,-0.381,0.435,
1510928899.403,1510928900.1225314140,1,188134,0.792,-0.379,0.438,
1510928899.437,1510928900.1411316395,1,188135,0.783,-0.364,0.439,
1510928899.468,1510928900.1723318100,1,188136,0.799,-0.367,0.443,
1510928899.484,1510928900.1879317760,1,188137,0.814,-0.359,0.445,
1510928899.503,1510928900.2215328217,1,188138,0.822,-0.353,0.448,
1510928899.537,1510928900.2411332130,1,188139,0.837,-0.340,0.451,
1510928899.568,1510928900.2723331451,1,188140,0.854,-0.349,0.458,
1510928899.584,1510928900.2879331112,1,188141,0.866,-0.343,0.461,
1510928899.615,1510928900.3191330433,1,188142,0.881,-0.338,0.466,
1510928899.646,1510928900.3347332478,1,188143,0.890,-0.332,0.472,
1510928899.656,1510928900.3719334602,1,188144,0.909,-0.346,0.478,
1510928899.686,1510928900.3979351521,1,188145,0.916,-0.344,0.480,
1510928899.706,1510928900.4209363461,1,188146,0.940,-0.358,0.488,
1510928899.736,1510928900.4479379654,1,188147,0.967,-0.358,0.500,
1510928899.787,1510928900.4919402599,1,188148,0.982,-0.348,0.500,
1510928899.819,1510928900.5075404644,1,188149,1.005,-0.338,0.500,
1510928899.834,1510928900.5387406349,1,188150,1.032,-0.323,0.500,
1510928899.866,1510928900.5699408054,1,188151,1.055,-0.312,0.500,
1510928899.891,1510928900.5855407715,1,188152,1.076,-0.327,0.500,
1510928899.911,1510928900.6221418381,1,188153,1.098,-0.341,0.500,
1510928899.931,1510928900.6471433640,1,188154,1.117,-0.350,0.500,
1510928899.978,1510928900.6721446514,1,188155,1.136,-0.337,0.500,
1510928899.986,1510928900.6907448769,1,188156,1.156,-0.349,0.500,
1510928900.018,1510928900.7219450474,1,188157,1.162,-0.348,0.500,
1510928900.033,1510928900.7375450134,1,188158,1.184,-0.357,0.500,
1510928900.053,1510928900.7721462250,1,188159,1.202,-0.363,0.500,
1510928900.083,1510928900.7961475849,1,188160,1.220,-0.368,0.500,
1510928900.103,1510928900.8211488724,1,188161,1.237,-0.356,0.500,
1510928900.154,1510928900.8711516857,1,188162,1.256,-0.348,0.500,
1510928900.196,1510928900.8851528168,1,188163,1.282,-0.329,0.500,
1510928900.212,1510928900.9163527489,1,188164,1.304,-0.343,0.500,
1510928900.243,1510928900.9319527149,1,188165,1.331,-0.356,0.500,
1510928900.259,1510928900.9631526470,1,188166,1.347,-0.359,0.500,
1510928900.290,1510928900.9943528175,1,188167,1.381,-0.340,0.500,
1510928900.310,1510928901.0219535828,1,188168,1.400,-0.343,0.500,
1510928900.330,1510928901.0479550362,1,188169,1.412,-0.346,0.500,
1510928900.373,1510928901.0709562302,1,188170,1.433,-0.352,0.500,
1510928900.388,1510928901.0925567150,1,188171,1.452,-0.333,0.500,
1510928900.419,1510928901.1081566811,1,188172,1.498,-0.356,0.500,
1510928900.435,1510928901.1393566132,1,188173,1.500,-0.339,0.496,
1510928900.466,1510928901.1705567837,1,188174,1.504,-0.322,0.494,
1510928900.482,1510928901.1861567497,1,188175,1.504,-0.310,0.490,
1510928900.502,1510928901.2187578678,1,188176,1.504,-0.310,0.490,
1510928900.537,1510928901.2413582802,1,188177,1.505,-0.335,0.485,
1510928900.553,1510928901.2569582462,1,188178,1.504,-0.352,0.482,
1510928900.599,1510928901.2881584167,1,188179,1.506,-0.354,0.483,
1510928900.609,1510928901.3213584423,1,188180,1.556,-0.337,0.488,
1510928900.629,1510928901.3473598957,1,188181,1.572,-0.288,0.484,
1510928900.659,1510928901.3713612556,1,188182,1.593,-0.255,0.492,
1510928900.679,1510928901.3963627815,1,188183,1.609,-0.227,0.500,
1510928900.721,1510928901.4223642349,1,188184,1.625,-0.200,0.500,
1510928900.752,1510928901.4409642220,1,188185,1.663,-0.211,0.498,
1510928900.768,1510928901.4565644264,1,188186,1.668,-0.183,0.500,
1510928900.783,1510928901.4877645969,1,188187,1.701,-0.192,0.500,
1510928900.803,1510928901.5213656425,1,188188,1.709,-0.173,0.500,
1510928900.837,1510928901.5409660339,1,188189,1.714,-0.149,0.500,
1510928900.852,1510928901.5565660000,1,188190,1.712,-0.145,0.500,
1510928900.884,1510928901.5877659321,1,188191,1.712,-0.145,0.500,
1510928900.913,1510928901.6203670502,1,188192,1.711,-0.130,0.500,
1510928900.933,1510928901.6453683376,1,188193,1.714,-0.116,0.500,
1510928900.953,1510928901.6713700294,1,188194,1.720,-0.102,0.500,
1510928900.983,1510928901.6963713169,1,188195,1.724,-0.086,0.500,
1510928901.003,1510928901.7203726768,1,188196,1.734,-0.079,0.500,
1510928901.033,1510928901.7473742962,1,188197,1.739,-0.069,0.500,
1510928901.071,1510928901.7723755836,1,188198,1.743,-0.061,0.500,
1510928901.087,1510928901.7909760475,1,188199,1.761,-0.040,0.500,
1510928901.118,1510928901.8221759796,1,188200,1.755,-0.031,0.500,
1510928901.133,1510928901.8377759457,1,188201,1.755,-0.031,0.500,
1510928901.153,1510928901.8713772297,1,188202,1.739,-0.026,0.500,
1510928901.183,1510928901.8973784447,1,188203,1.730,-0.012,0.500,
1510928901.203,1510928901.9173796177,1,188204,1.711,-0.008,0.500,
1510928901.213,1510928901.9203798771,1,188205,1.701,-0.005,0.500,
1510928901.233,1510928901.9513814449,1,188206,1.685,-0.001,0.500,
1510928901.263,1510928901.9773831367,1,188207,1.671,0.014,0.500,
1510928901.283,1510928902.0013842583,1,188208,1.660,0.025,0.500,
1510928901.321,1510928902.0253858566,1,188209,1.640,0.032,0.500,
1510928901.337,1510928902.0409858227,1,188210,1.626,0.043,0.500,
1510928901.383,1510928902.0721859932,1,188211,1.617,0.062,0.500,
1510928901.399,1510928902.0877859592,1,188212,1.604,0.079,0.500,
1510928901.415,1510928902.1189858913,1,188213,1.592,0.092,0.500,
1510928901.446,1510928902.1501858234,1,188214,1.596,0.124,0.500,
1510928901.462,1510928902.1657860279,1,188215,1.595,0.144,0.500,
1510928901.491,1510928902.2013871670,1,188216,1.590,0.152,0.500,
1510928901.521,1510928902.2253887653,1,188217,1.581,0.157,0.500,
1510928901.552,1510928902.2409887314,1,188218,1.581,0.167,0.500,
1510928901.583,1510928902.2721886635,1,188219,1.578,0.175,0.500,
1510928901.599,1510928902.2877886295,1,188220,1.576,0.182,0.500,
1510928901.615,1510928902.3189888000,1,188221,1.574,0.187,0.500,
1510928901.646,1510928902.3501887321,1,188222,1.569,0.197,0.500,
1510928901.666,1510928902.3767895699,1,188223,1.565,0.205,0.500,
1510928901.686,1510928902.3987908363,1,188224,1.574,0.203,0.497,
1510928901.721,1510928902.4257922173,1,188225,1.571,0.213,0.500,
1510928901.737,1510928902.4413924217,1,188226,1.567,0.214,0.500,
1510928901.768,1510928902.4725923538,1,188227,1.574,0.232,0.500,
1510928901.800,1510928902.4881923199,1,188228,1.577,0.245,0.500,
1510928901.816,1510928902.5203924179,1,188229,1.583,0.249,0.500,
1510928901.847,1510928902.5515925884,1,188230,1.577,0.259,0.500,
1510928901.867,1510928902.5761930943,1,188231,1.572,0.263,0.500,
1510928901.887,1510928902.6021945477,1,188232,1.566,0.258,0.500,
1510928901.921,1510928902.6251959801,1,188233,1.578,0.273,0.500,
1510928901.936,1510928902.6407959461,1,188234,1.583,0.277,0.500,
1510928901.968,1510928902.6719958782,1,188235,1.573,0.284,0.500,
1510928901.993,1510928902.6875958443,1,188236,1.567,0.276,0.500,
1510928902.023,1510928902.7271976471,1,188237,1.564,0.271,0.500,
1510928902.042,1510928902.7471985817,1,188238,1.562,0.260,0.499,
1510928902.058,1510928902.7627985477,1,188239,1.544,0.269,0.500,
1510928902.090,1510928902.7939987183,1,188240,1.540,0.266,0.500,
1510928902.121,1510928902.8255994320,1,188241,1.530,0.271,0.500,
1510928902.137,1510928902.8411996365,1,188242,1.517,0.269,0.500,
1510928902.168,1510928902.8723995686,1,188243,1.506,0.277,0.500,
1510928902.184,1510928902.8879995346,1,188244,1.494,0.265,0.500,
1510928902.221,1510928902.9256010056,1,188245,1.470,0.282,0.500,
1510928902.237,1510928902.9412012100,1,188246,1.459,0.286,0.500,
1510928902.268,1510928902.9724011421,1,188247,1.456,0.283,0.498,
1510928902.283,1510928902.9880011082,1,188248,1.449,0.283,0.500,
1510928902.353,1510928903.0412023067,1,188249,1.431,0.290,0.500,
1510928902.382,1510928903.0724022388,1,188250,1.410,0.292,0.500,
1510928902.399,1510928903.0880024433,1,188251,1.400,0.288,0.500,
1510928902.430,1510928903.1192026138,1,188252,1.384,0.288,0.500,
1510928902.455,1510928903.1504025459,1,188253,1.372,0.286,0.500,
1510928902.456,1510928903.1740031242,1,188254,1.362,0.284,0.500,
1510928902.486,1510928903.2010047436,1,188255,1.342,0.285,0.500,
1510928902.527,1510928903.2270061970,1,188256,1.320,0.270,0.500,
1510928902.543,1510928903.2476062775,1,188257,1.295,0.252,0.500,
1510928902.559,1510928903.2632062435,1,188258,1.279,0.257,0.500,
1510928902.590,1510928903.2944064140,1,188259,1.265,0.262,0.500,
1510928902.621,1510928903.3256065845,1,188260,1.247,0.263,0.500,
1510928902.637,1510928903.3412065506,1,188261,1.232,0.264,0.500,
1510928902.667,1510928903.3768076897,1,188262,1.215,0.265,0.500,
1510928902.687,1510928903.4018092155,1,188263,1.201,0.263,0.500,
1510928902.717,1510928903.4268107414,1,188264,1.172,0.250,0.500,
1510928902.736,1510928903.4518120289,1,188265,1.150,0.241,0.500,
1510928902.767,1510928903.4768135548,1,188266,1.132,0.254,0.500,
1510928902.787,1510928903.5018148422,1,188267,1.116,0.250,0.500,
1510928902.833,1510928903.5258164406,1,188268,1.096,0.245,0.500,
1510928902.837,1510928903.5414164066,1,188269,1.074,0.237,0.500,
1510928902.868,1510928903.5726163387,1,188270,1.046,0.255,0.500,
1510928902.884,1510928903.5882163048,1,188271,1.029,0.252,0.500,
1510928902.915,1510928903.6194162369,1,188272,1.013,0.262,0.500,
1510928902.940,1510928903.6506166458,1,188273,0.982,0.277,0.500,
1510928902.960,1510928903.6776180267,1,188274,0.974,0.273,0.500,
1510928903.000,1510928903.7006192207,1,188275,0.950,0.262,0.500,
1510928903.010,1510928903.7266206741,1,188276,0.929,0.274,0.500,
1510928903.040,1510928903.7516224384,1,188277,0.919,0.277,0.500,
1510928903.060,1510928903.7646231651,1,188278,0.895,0.262,0.500,
1510928903.101,1510928903.7958230972,1,188279,0.880,0.260,0.500,
1510928903.125,1510928903.8254239559,1,188280,0.862,0.261,0.500,
1510928903.141,1510928903.8450241089,1,188281,0.844,0.258,0.500,
1510928903.172,1510928903.8762242794,1,188282,0.821,0.247,0.500,
1510928903.187,1510928903.8918242455,1,188283,0.814,0.239,0.500,
1510928903.221,1510928903.9250242710,1,188284,0.782,0.225,0.500,
1510928903.236,1510928903.9406242371,1,188285,0.777,0.245,0.500,
1510928903.282,1510928903.9718244076,1,188286,0.756,0.248,0.500,
1510928903.283,1510928903.9874246120,1,188287,0.741,0.250,0.500,
1510928903.337,1510928904.0416259766,1,188288,0.719,0.253,0.500,
1510928903.382,1510928904.0728259087,1,188289,0.701,0.263,0.500,
1510928903.394,1510928904.0884258747,1,188290,0.691,0.287,0.500,
1510928903.414,1510928904.1260271072,1,188291,0.670,0.290,0.500,
1510928903.446,1510928904.1350276470,1,188292,0.670,0.290,0.500,
1510928903.462,1510928904.1662278175,1,188293,0.665,0.314,0.500,
1510928903.487,1510928904.2014281750,1,188294,0.654,0.339,0.500,
1510928903.521,1510928904.2254295349,1,188295,0.647,0.374,0.500,
1510928903.537,1510928904.2410295010,1,188296,0.647,0.417,0.500,
1510928903.568,1510928904.2722294331,1,188297,0.621,0.420,0.500,
1510928903.593,1510928904.2878296375,1,188298,0.611,0.446,0.500,
1510928903.623,1510928904.3254306316,1,188299,0.581,0.450,0.500,
1510928903.643,1510928904.3514323235,1,188300,0.567,0.470,0.500,
1510928903.663,1510928904.3754336834,1,188301,0.559,0.490,0.500,
1510928903.683,1510928904.4004352093,1,188302,0.547,0.508,0.500,
1510928903.703,1510928904.4224362373,1,188303,0.520,0.510,0.500,
1510928903.723,1510928904.4254367352,1,188304,0.499,0.511,0.500,
1510928903.743,1510928904.4554383755,1,188305,0.500,0.539,0.500,
1510928903.763,1510928904.4794394970,1,188306,0.499,0.541,0.500,
1510928903.793,1510928904.5064411163,1,188307,0.490,0.554,0.500,
1510928903.823,1510928904.5304427147,1,188308,0.486,0.581,0.500,
1510928903.843,1510928904.5564439297,1,188309,0.461,0.584,0.500,
1510928903.871,1510928904.5754451752,1,188310,0.447,0.601,0.500,
1510928903.887,1510928904.5910451412,1,188311,0.446,0.606,0.500,
1510928903.918,1510928904.6222450733,1,188312,0.455,0.615,0.500,
1510928903.943,1510928904.6554455757,1,188313,0.461,0.616,0.498,
1510928903.971,1510928904.6754465103,1,188314,0.477,0.620,0.496,
1510928903.986,1510928904.6910467148,1,188315,0.480,0.622,0.496,
1510928904.034,1510928904.7222466469,1,188316,0.486,0.618,0.495,
1510928904.053,1510928904.7554466724,1,188317,0.486,0.622,0.495,
1510928904.063,1510928904.7794482708,1,188318,0.488,0.622,0.495,
1510928904.093,1510928904.8054494858,1,188319,0.487,0.629,0.496,
1510928904.121,1510928904.8254506588,1,188320,0.491,0.635,0.497,
1510928904.137,1510928904.8410506248,1,188321,0.495,0.652,0.499,
1510928904.168,1510928904.8722510338,1,188322,0.503,0.656,0.499,
1510928904.200,1510928904.9044511318,1,188323,0.503,0.662,0.500,
1510928904.231,1510928904.9200510979,1,188324,0.499,0.666,0.500,
1510928904.247,1510928904.9512510300,1,188325,0.503,0.665,0.500,
1510928904.267,1510928904.9798519611,1,188326,0.494,0.668,0.500,
1510928904.287,1510928905.0048532486,1,188327,0.491,0.676,0.500,
1510928904.321,1510928905.0258545876,1,188328,0.507,0.727,0.500,
1510928904.337,1510928905.0414545536,1,188329,0.550,0.735,0.500,
1510928904.368,1510928905.0726544857,1,188330,0.550,0.773,0.500,
1510928904.399,1510928905.1038546562,1,188331,0.541,0.771,0.499,
1510928904.415,1510928905.1194546223,1,188332,0.548,0.806,0.500,
1510928904.446,1510928905.1506547928,1,188333,0.552,0.834,0.500,
1510928904.466,1510928905.1852560043,1,188334,0.536,0.829,0.498,
1510928904.486,1510928905.2042570114,1,188335,0.532,0.819,0.494,
1510928904.521,1510928905.2252581120,1,188336,0.526,0.808,0.491,
1510928904.536,1510928905.2408580780,1,188337,0.526,0.802,0.490,
1510928904.583,1510928905.2720582485,1,188338,0.518,0.801,0.490,
1510928904.600,1510928905.3042583466,1,188339,0.522,0.827,0.496,
1510928904.615,1510928905.3198583126,1,188340,0.522,0.827,0.496,
1510928904.656,1510928905.3510582447,1,188341,0.531,0.841,0.500,
1510928904.666,1510928905.3806591034,1,188342,0.539,0.859,0.500,
1510928904.697,1510928905.4056606293,1,188343,0.565,0.849,0.500,
1510928904.721,1510928905.4256620407,1,188344,0.571,0.862,0.500,
1510928904.737,1510928905.4412620068,1,188345,0.575,0.874,0.500,
1510928904.768,1510928905.4724619389,1,188346,0.578,0.883,0.500,
1510928904.800,1510928905.5046620369,1,188347,0.594,0.874,0.500,
1510928904.831,1510928905.5202620029,1,188348,0.610,0.886,0.500,
1510928904.847,1510928905.5514619350,1,188349,0.619,0.886,0.500,
1510928904.867,1510928905.5810630322,1,188350,0.629,0.889,0.500,
1510928904.887,1510928905.6060643196,1,188351,0.634,0.882,0.500,
1510928904.922,1510928905.6260654926,1,188352,0.639,0.882,0.500,
1510928904.937,1510928905.6416654587,1,188353,0.653,0.869,0.500,
1510928904.984,1510928905.6728656292,1,188354,0.668,0.876,0.500,
1510928905.004,1510928905.7050654888,1,188355,0.675,0.880,0.500,
